entidad,tipovial,asenhuma,nom_orga,nom_enti,municipi,vialidad,nomasent,num_ext,num_int,codigopo
"15",5,7,"SUBDIRECCIÓN DE CONSTRUCCIÓN DE OBRA PÚBLICA","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE CONTABILIDAD","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE CONTROL DE ACTIVOS","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE CONTROL PRESUPUESTAL","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE CONTROL Y VIGILANCIA DE OBRA","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"CENTRO DE SERVICIOS","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE CONVENIOS, ESTUDIOS LEGISLATIVOS Y CONSULTORÍA","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE DESARROLLO ORGANIZACIONAL","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE DIFUSIÓN Y EXTENSIÓN","MEXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE EVALUACIÓN","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE EVALUACIÓN","MÉXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE EVENTOS Y GIRAS","MÉXICO","TOLUCA","NICOLÁS BRAVO NTE.","CENTRO","201","S/N","50000"
"15",5,7,"SUBDIRECCIÓN DE FONDOS AJENOS","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE FONDOS PROPIOS","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE FORMACIÓN CONTÍNUA","MÉXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE FORMACION INICIAL","MÉXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"CONSEJO DE LA JUDICATURA","MÉXICO","TOLUCA","NICOLÁS BRAVO NTE.","CENTRO","201","S/N","50000"
"15",5,7,"SUBDIRECCIÓN DE GESTIÓN DE LA CALIDAD","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE IMAGEN INSTITUCIONAL","MÉXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE INFORMACIÓN Y RELACIONES PÚBLICAS","MÉXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE INGENIERÍA DE SOFTWARE","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE INGRESOS Y EGRESOS","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE INNOVACIÓN TECNOLÓGICA Y GESTIÓN","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE INVERSIONES","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCION DE INVESTIGACION","MEXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE JURISPRUDENCIA","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE MONITOREO","MÉXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"COORDINACIÓN GENERAL DE ASESORES","MÉXICO","TOLUCA","NICOLÁS BRAVO NTE.","CENTRO","201","S/N","50000"
"15",5,7,"SUBDIRECCIÓN DE OFICIALÍA DE PARTES","MÉXICO","TOLUCA","NICOLÁS BRAVO NTE.","CENTRO","201","S/N","50000"
"15",5,7,"SUBDIRECCIÓN DE PLANEACIÓN CURRICULAR","MEXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE PLANES Y PROGRAMAS","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCION DE PROGRAMA EDITORIAL","MEXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE PROGRAMAS DE GRADO Y EDUCACIÓN CONTÍNUA","MÉXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE PROGRAMAS DE POSGRADO","MÉXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE RELACIONES INTERINSTITUCIONALES","MEXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE REMUNERACIONES AL PERSONAL","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE RESPONSABILIDADES","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE SEGUIMIENTO DE ACUERDOS","MÉXICO","TOLUCA","NICOLÁS BRAVO NTE.","CENTRO","201","S/N","50000"
"15",5,7,"COORDINACIÓN GENERAL DE COMUNICACIÓN SOCIAL","MÉXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE SEGURIDAD","MÉXICO","TOLUCA","NICOLÁS BRAVO NTE.","CENTRO","201","S/N","50000"
"15",5,7,"SUBDIRECCIÓN DE SERVICIOS GENERALES","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE SERVICIOS Y TELECOMUNICACIONES","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE SITUACIÓN PATRIMONIAL","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCIÓN DE SOPORTE TÉCNICO","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCÓN DE ASUNTOS CIVILES, PENALES Y DE LO CONTENCIOSO ADMINISTRATIVO","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"SUBDIRECCÓN DE CORRESPONDENCIA","MÉXICO","TOLUCA","NICOLÁS BRAVO NTE.","CENTRO","201","S/N","50000"
"15",5,7,"SUBDIRECIÓN DE LOGÍSTICA Y SEGUIMIENTO","MÉXICO","TOLUCA","NICOLÁS BRAVO NTE.","CENTRO","201","S/N","50000"
"15",5,7,"UNIDAD AVANZADA DE LENGUAS EXTRANJERAS","MÉXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"UNIDAD DE APOYO ADMINISTRATIVO","MÉXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"COORDINACIÓN GENERAL DE SEGURIDAD, EVENTOS Y LOGÍSTCIA","MÉXICO","TOLUCA","NICOLÁS BRAVO NTE.","CENTRO","201","S/N","50000"
"15",5,7,"UNIDAD DE EDUCACIÓN A DISTANCIA","MÉXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"UNIDAD DE GESTIÓN Y SEGUIMIENTO","MÉXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"UNIDAD DE IGUALDAD Y DERECHOS HUMANOS","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"UNIDAD DE PROMOCIÓN Y ASISTENCIA SOCIAL","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"UNIDAD DE TRANPARENCIA","MÉXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"COORDINACIÓN GENERAL JURÍDICA Y CONSULTIVA","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","6016","S/N","50090"
"15",5,7,"DEPARTAMENTO DE AHORRO Y PRÉSTAMO","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE ALMACÉN TOLUCA","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"CENTRAL DE EJECUTORES Y NOTIFICADORES DE TOLUCA","MÉXICO","TOLUCA","NICOLÁS SAN JUAN","CENTRO","104","S/N","50010"
"15",5,7,"DEPARTAMENTO DE ANÁLISIS E INFORMACIÓN","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE ANÁLISIS Y DISEÑO","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE APOYO A EVENTOS ESPECIALES","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE ARCHIVO HISTÓRICO","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","116","S/N","50290"
"15",5,7,"DEPARTAMENTO DE BIENES INCAUTADOS","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE CAPACITACIÓN","MEXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"DEPARTAMENTO DE CONCURSOS, CONTRATOS Y ESTIMACIONES DE OBRA","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE CONTROL DE PAGOS","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE CONTROL DE PERSONAL","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE CONTROL VEHICULAR","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE DESARROLLO","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE EVALUACIÓN AL DESEMPEÑO","MEXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"DEPARTAMENTO DE INFORMACIÓN PÚBLICA","MÉXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"DEPARTAMENTO DE INNOVACIÓN","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE INNOVACIÓN TECNOLÓGICA","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE MANTENIMIENTO GENERAL","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE NORMATIVIDAD Y ASESORÍA ARCHIVÍSTICA","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","116","S/N","50290"
"15",5,7,"DEPARTAMENTO DE OPERACIONES DE RED","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE ORGANIZACIÓN Y DESCRIPCIÓN DOCUMENTAL","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","116","S/N","50290"
"15",5,7,"DEPARTAMENTO DE POLÍTICA SALARIAL","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE PRECIOS UNITARIOS","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE PROCESSOS ESTADÍSTICOS","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE PROTECCIÓN DE DATOS PERSONALES","MÉXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"15",5,7,"DEPARTAMENTO DE PROYECTOS","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE PRUEBAS E IMPLEMENTACIÓN","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE RECLUTAMIENTO, SELECCIÓN DE PERSONAL Y RELACIONES LABORALES","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE SEGUIMIENTO A PROYECTOS","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE SEGURIDAD E HIGIENE Y PROTECCIÓN CIVIL","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"CENTRAL DE PERITOS TLALNEPANTLA","MÉXICO","TLALNEPANTLA DE BAZ","PASEO DEL FERROCARRIL","TLALNEPANTLA DE BAZ","85","S/N","54140"
"15",5,7,"DEPARTAMENTO DE SEGURIDAD INFORMÁTICA","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE SERVIDORES DE DATOS","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE SOPORTE TÉCNICO TOLUCA","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE SOPORTE Y MANTENIMIENTO","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DEPARTAMENTO DE SUPERVISIÓN","MÉXICO","TOLUCA","INDEPENDENCIA","SANTA CLARA","616","S/N","50060"
"15",5,7,"DIRECCIÓN ACADÉMICA","MÉXICO","TOLUCA","JOSEFA ORTIZ DE DOMINGUEZ","SANTA CLARA","306","S/N","50060"
"01",3,7,"OFICIALIA MAYOR","AGUASCALIENTES","AGUASCALIENTES","HÉROE DE NACOZARI","SAN LUIS","S/N","S/N","20250"
"01",3,7,"DIRECCIÓN DE PSICOLOGÍA","AGUASCALIENTES","AGUASCALIENTES","HÉROE DE NACOZARI","SAN LUIS","S/N","S/N","20250"
"01",3,7,"DIRECCIÓN DE NOTIFICADORES CIVILES","AGUASCALIENTES","AGUASCALIENTES","HÉROE DE NACOZARI","SAN LUIS","S/N","S/N","20250"
"01",3,7,"DIRECCIÓN DE INFORMÁTICA","AGUASCALIENTES","AGUASCALIENTES","HÉROE DE NACOZARI","SAN LUIS","S/N","S/N","20250"
"01",3,7,"DIRECCIÓN DE EJECUTORES","AGUASCALIENTES","AGUASCALIENTES","HÉROE DE NACOZARI","SAN LUIS","S/N","S/N","20250"
"01",3,7,"DIRECCIÓN DE CONTABILIDAD  Y CONTROL PRESUPUESTAL","AGUASCALIENTES","AGUASCALIENTES","HÉROE DE NACOZARI","SAN LUIS","S/N","S/N","20250"
"01",3,7,"DIRECCIÓN DE ADMINISTRACIÓN DE PERSONAL","AGUASCALIENTES","AGUASCALIENTES","HÉROE DE NACOZARI","SAN LUIS","S/N","S/N","20250"
"01",3,7,"SALA DE LECTURA","AGUASCALIENTES","AGUASCALIENTES","HÉROE DE NACOZARI","SAN LUIS","S/N","S/N","20250"
"01",3,7,"SECRETARÍA PARTICULAR","AGUASCALIENTES","AGUASCALIENTES","HÉROE DE NACOZARI","SAN LUIS","S/N","S/N","20250"
"01",3,7,"CONTRALORÍA INTERNA","AGUASCALIENTES","AGUASCALIENTES","HÉROE DE NACOZARI","SAN LUIS","S/N","S/N","20250"
"01",3,7,"COORDINACIÓN JURÍDICA","AGUASCALIENTES","AGUASCALIENTES","HÉROE DE NACOZARI","SAN LUIS","S/N","S/N","20250"
"01",3,7,"DEPARTAMENTO DE ACTIVO FIJO","AGUASCALIENTES","AGUASCALIENTES","HÉROE DE NACOZARI","SAN LUIS","S/N","S/N","20250"
"01",3,7,"DEPARTAMENTO DE COMPRAS","AGUASCALIENTES","AGUASCALIENTES","HÉROE DE NACOZARI","SAN LUIS","S/N","S/N","20250"
"01",3,7,"DEPARTAMENTO DE EQUIDAD DE GÉNERO","AGUASCALIENTES","AGUASCALIENTES","HÉROE DE NACOZARI","SAN LUIS","S/N","S/N","20250"
"01",3,16,"CENTRO DE MEDIACIÓN DEL PODER JUDICIAL","AGUASCALIENTES","AGUASCALIENTES","OJOCALIENTE","MUNICIPIO LIBRE","703","S/N","20199"
"01",3,16,"INSTITUTO DE CAPACITACIÓN DEL PODER JUDICIAL","AGUASCALIENTES","AGUASCALIENTES","OJOCALIENTE","MUNICIPIO LIBRE","703","S/N","20199"
"01",4,16,"ARCHIVO DE CONCENTRACIÓN","AGUASCALIENTES","AGUASCALIENTES","LIC. ADOLFO RUÍZ CORTÍNEZ","EL EDÉN","S/N","S/N","20310"
"01",4,16,"DIRECCIÓN DE NOTIFICADORES PENAL","AGUASCALIENTES","AGUASCALIENTES","LIC. ADOLFO RUÍZ CORTÍNEZ","EL EDÉN","S/N","S/N","20310"
"01",5,7,"DIRECCIÓN DE ARCHIVO JUDICIAL","AGUASCALIENTES","AGUASCALIENTES","HÉROE DE NACOZARI","SAN LUIS","S/N","S/N","20250"
"01",5,7,"OFICIALIA DE PARTES","AGUASCALIENTES","AGUASCALIENTES","HÉROE DE NACOZARI","SAN LUIS","S/N","S/N","20250"
"01",5,16,"DEPARTAMENTO DE PSICOLOGÍA JUSTICIA PARA MENORES","AGUASCALIENTES","JESÚS MARÍA","RAMÓN LOERA","SOLIDARIDAD","S/N","S/N","20296"
"02",3,7,"INFORMATICA","BAJA CALIFORNIA","MEXICALI","AV. PIONEROS","CENTRO CIVICO","970","S/N","21000"
"02",5,7,"CENTRO ESTATAL DE JUSTICIA ALTERNATIVA","BAJA CALIFORNIA","MEXICALI","LARROQUE, ESQUINA CON CALLE H","NUEVA","500","S/N","21100"
"02",5,7,"SERVICIO MEDICO FORENSE DEL PARTIDO JUDICIAL DE MEXICALI","BAJA CALIFORNIA","MEXICALI","CRISTOBAL GARCILAZO","INDUSTRIAL","S/N","S/N","21010"
"02",5,7,"ARCHIVO GENERAL DEL PODER JUDICIAL","BAJA CALIFORNIA","MEXICALI","OCEANO PACIFICO","ANAHUAC","1000","S/N","21000"
"02",7,7,"SECRETARIA GENERAL DE ACUERDOS","BAJA CALIFORNIA","MEXICALI","CALZADA INDEPENDENCIA Y AVENIDA PIONEROS","CENTRO CIVICO","S/N","S/N","21000"
"02",7,7,"SERVICIOS GENERALES","BAJA CALIFORNIA","MEXICALI","CALZADA INDEPENDENCIA Y AVENIDA PIONEROS","CENTRO CIVICO","S/N","S/N","21000"
"02",7,7,"UNIDAD DE TRANSPARENCIA","BAJA CALIFORNIA","MEXICALI","DE LOS PRESIDENTES Y PROLONGACION AVENIDA DE LOS PIONEROS","RIO NUEVO","S/N","S/N","21000"
"02",7,7,"UNIDAD JURIDICA","BAJA CALIFORNIA","MEXICALI","CALZADA INDEPENDENCIA Y AVENIDA PIONEROS","CENTRO CIVICO","S/N","S/N","21000"
"02",7,7,"RECURSOS HUMANOS","BAJA CALIFORNIA","MEXICALI","CALZADA INDEPENDENCIA Y AVENIDA PIONEROS","CENTRO CIVICO","S/N","S/N","21000"
"02",7,7,"PRESUPUESTOS","BAJA CALIFORNIA","MEXICALI","CALZADA INDEPENDENCIA Y AVENIDA PIONEROS","CENTRO CIVICO","S/N","S/N","21000"
"02",7,7,"PLANEACION Y DESARROLLO","BAJA CALIFORNIA","MEXICALI","CALZADA INDEPENDENCIA Y AVENIDA PIONEROS","CENTRO CIVICO","S/N","S/N","21000"
"02",7,7,"OFICINA DE PRESIDENCIA","BAJA CALIFORNIA","MEXICALI","CALZADA INDEPENDENCIA Y AVENIDA PIONEROS","CENTRO CIVICO","S/N","S/N","21000"
"02",7,7,"OFICIALIA MAYOR","BAJA CALIFORNIA","MEXICALI","CALZADA INDEPENDENCIA Y AVENIDA PIONEROS","CENTRO CIVICO","S/N","S/N","21000"
"02",7,7,"FONDO AUXILIAR PARA LA ADMINISTRACION DE JUSTICIA","BAJA CALIFORNIA","MEXICALI","CALZADA INDEPENDENCIA Y AVENIDA PIONEROS","CENTRO CIVICO","S/N","S/N","21000"
"02",7,7,"CONTRALORIA","BAJA CALIFORNIA","MEXICALI","CALZADA INDEPENDENCIA Y AVENIDA PIONEROS","CENTRO CIVICO","S/N","S/N","21000"
"02",7,7,"COMUNICACIÓN SOCIAL","BAJA CALIFORNIA","MEXICALI","DE LOS PRESIDENTES Y PROLONGACION AVENIDA DE LOS PIONEROS","RIO NUEVO","S/N","S/N","21000"
"02",7,7,"CONSEJO DE LA JUDICATURA","BAJA CALIFORNIA","MEXICALI","CALZADA INDEPENDENCIA Y AVENIDA PIONEROS","CENTRO CIVICO","S/N","S/N","21000"
"02",15,7,"INSTITUTO DE LA JUDICATURA","BAJA CALIFORNIA","MEXICALI","PASAJE JALAPA","CENTRO CIVICO","1006","S/N","21000"
"02",15,7,"BIBLIOTECA","BAJA CALIFORNIA","MEXICALI","ALAMOS","CENTRO CIVICO","1008","S/N","21000"
"02",15,7,"VISITADURIA","BAJA CALIFORNIA","MEXICALI","PASAJE JALAPA","CENTRO CIVICO","1006","S/N","21000"
"03",4,7,"ADQUISICIONES Y SERVICIOS GENERALES","BAJA CALIFORNIA SUR","LA PAZ","ANTONIO ALVAREZ RICO","EMILIANO ZAPATA","4365","NSS","23070"
"03",4,7,"DIRECCIÓN DE INFORMÁTICA","BAJA CALIFORNIA SUR","LA PAZ","ANTONIO ALVAREZ RICO","EMILIANO ZAPATA","4365","NSS","23070"
"03",4,7,"DIRECCIÓN DE PLANEACIÓN","BAJA CALIFORNIA SUR","LA PAZ","ANTONIO ALVAREZ RICO","EMILIANO ZAPATA","4365","NSS","23070"
"03",4,7,"DIRECCIÓN DEL FONDO AUXILIAR","BAJA CALIFORNIA SUR","LA PAZ","ANTONIO ALVAREZ RICO","EMILIANO ZAPATA","4365","NSS","23070"
"03",4,7,"ESCUELA JUDICIAL","BAJA CALIFORNIA SUR","LA PAZ","MANUEL L. DE LEGASPI","LOS OLIVOS","1445","NSS","23040"
"03",4,7,"OFICIALÍA MAYOR","BAJA CALIFORNIA SUR","LA PAZ","ANTONIO ALVAREZ RICO","EMILIANO ZAPATA","4365","NSS","23070"
"03",4,7,"RECURSOS HUMANOS","BAJA CALIFORNIA SUR","LA PAZ","ANTONIO ALVAREZ RICO","EMILIANO ZAPATA","4365","NSS","23070"
"03",4,7,"SECRETARÍA AUXILIAR DE LA PRESIDENCIA","BAJA CALIFORNIA SUR","LA PAZ","ANTONIO ALVAREZ RICO","EMILIANO ZAPATA","4365","NSS","23070"
"03",4,7,"SECRETARÍA GENERAL DE ACUERDOS DEL PLENO Y LA PRESIDENCIA","BAJA CALIFORNIA SUR","LA PAZ","ANTONIO ALVAREZ RICO","EMILIANO ZAPATA","4365","NSS","23070"
"03",4,7,"UNIDAD DE IGUALDAD DE GÉNERO Y DERECHOS HUMÁNOS","BAJA CALIFORNIA SUR","LA PAZ","ANTONIO ALVAREZ RICO","EMILIANO ZAPATA","4365","NSS","23070"
"03",4,7,"UNIDAD DE TRANSPARENCIA Y ACCESO A LA INFORMACIÓN","BAJA CALIFORNIA SUR","LA PAZ","ANTONIO ALVAREZ RICO","EMILIANO ZAPATA","4365","NSS","23070"
"03",4,7,"ARCHIVO GENERAL","BAJA CALIFORNIA SUR","LA PAZ","ANTONIO ALVAREZ RICO","EMILIANO ZAPATA","4365","NSS","23070"
"03",4,7,"VISITADURÍA JUDICIAL","BAJA CALIFORNIA SUR","LA PAZ","AGUSTIN OLACHEA AVILES","EMILIANO ZAPATA","NSS","NSS","23070"
"03",4,7,"CENTRAL DE ACTUARIOS","BAJA CALIFORNIA SUR","LA PAZ","ANTONIO ALVAREZ RICO","EMILIANO ZAPATA","4365","NSS","23070"
"03",4,7,"CENTRAL DE CONSIGNACIÓN DE PENSIONES ALIMENTARIAS","BAJA CALIFORNIA SUR","LA PAZ","ANTONIO ALVAREZ RICO","EMILIANO ZAPATA","4365","NSS","23070"
"03",4,7,"CENTRO ESTATAL DE JUSTICIA ALTERNATIVA","BAJA CALIFORNIA SUR","LA PAZ","MANUEL L. DE LEGASPI","LOS OLIVOS","1445","NSS","23040"
"03",4,7,"COMUNICACIÓN SOCIAL","BAJA CALIFORNIA SUR","LA PAZ","ANTONIO ALVAREZ RICO","EMILIANO ZAPATA","4365","NSS","23070"
"03",4,7,"CONTRALORÍA GENERAL","BAJA CALIFORNIA SUR","LA PAZ","AGUSTIN OLACHEA AVILES","EMILIANO ZAPATA","NSS","NSS","23070"
"03",4,7,"DIRECCIÓN DE FINANZAS","BAJA CALIFORNIA SUR","LA PAZ","ANTONIO ALVAREZ RICO","EMILIANO ZAPATA","4365","NSS","23070"
"03",4,7,"DIRECCIÓN DE NÓMINAS","BAJA CALIFORNIA SUR","LA PAZ","ANTONIO ALVAREZ RICO","EMILIANO ZAPATA","4365","NSS","23070"
"04",3,7,"ARCHIVO JUDICIAL CAMPECHE","CAMPECHE","CAMPECHE","AV. LUIS DONALDO COLOSIO CON HÉROES DE NACOZARI","CUATRO CAMINOS","NSS","NSS","24070"
"04",3,7,"CENTRO DE ENCUENTRO FAMILIAR CAMPECHE","CAMPECHE","CAMPECHE","AV. ÁLVARO OBREGÓN","SANTA LUCÍA","112","NSS","24020"
